ans.dynamics.rms.Mean,ans.dynamics.rms.Std,fluctuation.peak.PeakPosMean,fluctuation.peak.PeakMagMean,fluctuation.centroid.Mean,rhythm.tmp.onsets.PeakPosMean,rhythm.tmp.onsets.PeakMagMean,rhythm.tempo.Mean,rhythm.attack.time.Mean,rhythm.attack.slope.Mean,spectral.centroid.Mean,spectral.centroid.Std,spectral.brightness.Mean,spectral.brightness.Std,spectral.spread.Mean,spectral.spread.Std,spectral.skewness.Mean,spectral.skewness.Std,spectral.kurtosis.Mean,spectral.kurtosis.Std,spectral.rolloff95.Mean,spectral.rolloff95.Std,spectral.rolloff85.Mean,spectral.rolloff85.Std,spectral.spectentropy.Mean,spectral.spectentropy.Std,spectral.flatness.Mean,spectral.flatness.Std,spectral.roughness.Mean,spectral.roughness.Std,spectral.irregularity.Mean,spectral.irregularity.Std,spectral.mfcc.1.Mean,spectral.mfcc.1.Std,spectral.mfcc.2.Mean,spectral.mfcc.2.Std,spectral.mfcc.3.Mean,spectral.mfcc.3.Std,spectral.mfcc.4.Mean,spectral.mfcc.4.Std,spectral.mfcc.5.Mean,spectral.mfcc.5.Std,spectral.mfcc.6.Mean,spectral.mfcc.6.Std,spectral.mfcc.7.Mean,spectral.mfcc.7.Std,spectral.mfcc.8.Mean,spectral.mfcc.8.Std,spectral.mfcc.9.Mean,spectral.mfcc.9.Std,spectral.mfcc.10.Mean,spectral.mfcc.10.Std,spectral.mfcc.11.Mean,spectral.mfcc.11.Std,spectral.mfcc.12.Mean,spectral.mfcc.12.Std,spectral.mfcc.13.Mean,spectral.mfcc.13.Std,spectral.dmfcc.1.Mean,spectral.dmfcc.1.Std,spectral.dmfcc.2.Mean,spectral.dmfcc.2.Std,spectral.dmfcc.3.Mean,spectral.dmfcc.3.Std,spectral.dmfcc.4.Mean,spectral.dmfcc.4.Std,spectral.dmfcc.5.Mean,spectral.dmfcc.5.Std,spectral.dmfcc.6.Mean,spectral.dmfcc.6.Std,spectral.dmfcc.7.Mean,spectral.dmfcc.7.Std,spectral.dmfcc.8.Mean,spectral.dmfcc.8.Std,spectral.dmfcc.9.Mean,spectral.dmfcc.9.Std,spectral.dmfcc.10.Mean,spectral.dmfcc.10.Std,spectral.dmfcc.11.Mean,spectral.dmfcc.11.Std,spectral.dmfcc.12.Mean,spectral.dmfcc.12.Std,spectral.dmfcc.13.Mean,spectral.dmfcc.13.Std,spectral.ddmfcc.1.Mean,spectral.ddmfcc.2.Mean,spectral.ddmfcc.3.Mean,spectral.ddmfcc.4.Mean,spectral.ddmfcc.5.Mean,spectral.ddmfcc.6.Mean,spectral.ddmfcc.7.Mean,spectral.ddmfcc.8.Mean,spectral.ddmfcc.9.Mean,spectral.ddmfcc.10.Mean,spectral.ddmfcc.11.Mean,spectral.ddmfcc.12.Mean,spectral.ddmfcc.13.Mean,timbre.zerocross.Mean,timbre.zerocross.Std,timbre.lowenergy.Mean,timbre.spectralflux.Mean,timbre.spectralflux.Std,class
0.85852,0.51306,4.17891,219.88375,4.18204,0.58234,0.7883,82.27793,0.20933,4.83749,10.66288,1.79866,0,0,12.40739,0.89692,1.04277,0.08947,3.64561,0.36871,31.71953,2.66981,17.32053,4.86389,0.65676,0.02789,0.24642,0.11018,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6956,2.60256,0.69282,0.38655,0.52137,class1
0.86361,0.50507,4.82856,272.24251,4.51017,0.20989,0.47733,96.22451,0.11796,6.5369,11.27043,2.52598,0,0,12.84143,1.08129,1.08076,0.10321,3.85539,0.3562,32.21515,3.76465,18.93781,6.39188,0.66775,0.03487,0.31872,0.10232,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30426,3.45033,0.52588,0.74353,0.64699,class1
0.90179,0.43433,4.85238,260.85328,4.41578,0.10716,0.56866,97.85301,0.11951,6.45912,11.12814,2.1154,0,0,12.79861,1.13934,1.066,0.08646,3.7782,0.31067,32.18907,3.71673,19.06824,6.48189,0.66777,0.03607,0.30977,0.10444,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51294,3.67333,0.51419,0.72367,0.65107,class1
0.81886,0.57367,4.84771,241.6064,4.48776,0.35996,0.25338,97.92133,0.10517,3.8721,11.27921,2.48342,0,0,12.84698,1.06503,1.0872,0.1017,3.87677,0.36155,32.24124,3.81179,19.06824,6.48189,0.66808,0.035,0.31943,0.09909,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32165,3.46994,0.57596,0.73279,0.68332,class1
0.86127,0.50932,4.81502,251.4274,4.53549,0.18753,0.26648,95.37874,0.12267,5.67724,11.1828,2.15337,0,0,12.85447,1.09074,1.08585,0.10118,3.87268,0.35552,32.13689,3.61843,18.80739,6.29789,0.66857,0.03659,0.31906,0.10219,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28687,3.43052,0.53088,0.75748,0.63371,class1
0.88907,0.45817,4.80314,246.21905,4.48362,0.16754,0.30916,95.69025,0.11968,4.72671,11.22663,2.50127,0,0,12.78113,1.09765,1.06808,0.09647,3.79523,0.33119,32.26732,3.85818,19.01607,6.44635,0.66725,0.03591,0.31021,0.10484,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30426,3.45033,0.52922,0.7317,0.65453,class1
0.85725,0.51895,4.78905,248.70312,4.60368,0.14005,0.41098,94.58455,0.11767,4.73437,11.17707,2.22824,0,0,12.82597,1.09606,1.07825,0.09829,3.83649,0.34816,32.13838,3.62127,18.81271,6.30182,0.66806,0.0358,0.31545,0.10187,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35643,3.50858,0.54758,0.72846,0.67055,class1
0.88274,0.47149,4.90848,230.60589,4.52109,0.16635,0.28357,99.38959,0.11935,4.69286,11.21073,2.37062,0,0,12.81297,1.12405,1.06819,0.09706,3.79755,0.33142,32.24124,3.81179,19.06824,6.48189,0.66803,0.03633,0.31226,0.10705,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4086,3.5651,0.52254,0.72664,0.65453,class1
0.86584,0.50166,4.82244,256.77916,4.59367,0.05253,0.83284,96.13367,0.11017,5.11885,11.14811,2.18934,0,0,12.80814,1.09078,1.07632,0.09854,3.8272,0.34612,32.009,3.36189,18.81805,6.30575,0.6675,0.03539,0.31315,0.10228,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28687,3.43052,0.53589,0.73286,0.67977,class1
0.84458,0.53621,4.82506,248.04753,4.61087,0.42619,0.2214,95.99638,0.11167,5.93853,11.27257,2.44938,0,0,12.85656,1.07864,1.08526,0.107,3.87624,0.36762,32.34558,3.99308,19.06824,6.48189,0.66864,0.03655,0.3206,0.102,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2347,3.36985,0.54591,0.76455,0.67481,class1
0.88683,0.46544,4.84585,281.33502,4.52197,0.33022,0.24931,97.58056,0.11024,3.17505,11.14243,2.15103,0,0,12.79445,1.14141,1.06622,0.0978,3.78644,0.33092,32.21515,3.76465,19.09432,6.49942,0.66828,0.03845,0.3103,0.10665,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37382,3.52761,0.50584,0.72879,0.6674,class1
0.86288,0.50657,3.3466,162.53726,4.11557,0.72677,0.1744,98.73469,0.196,5.16472,10.67508,1.79026,0,0,12.42423,0.92232,1.04335,0.09159,3.64907,0.37552,31.69345,2.59682,17.21619,4.72947,0.65721,0.02864,0.24771,0.11216,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6956,2.60256,0.66444,0.38638,0.52303,class1
0.82636,0.56111,4.81013,227.73331,4.6924,0.18729,0.08863,96.00495,0.1035,3.93217,11.30329,2.45013,0,0,12.86093,1.08993,1.08453,0.10826,3.87452,0.36831,32.34741,3.99617,19.20464,6.57193,0.66982,0.03859,0.32033,0.10447,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4086,3.66548,0.56761,0.75324,0.67048,class1
0.87171,0.49188,3.96452,131.41595,4.78517,0.13323,0.19434,109.7318,0.06185,2.35669,10.6587,1.6268,0,0,12.46803,0.87092,1.06825,0.10124,3.7635,0.41016,31.72032,2.67198,17.40176,4.96449,0.65733,0.02913,0.27304,0.09275,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60865,2.65864,0.53422,0.42991,0.36984,class1
0.89948,0.43934,2.70274,100.2266,4.66187,0.24596,0.28265,119.38639,0.06472,2.29237,10.388,1.19857,0,0,12.25488,0.66862,1.04962,0.0836,3.66847,0.36441,31.48477,1.90241,16.45972,3.5166,0.65173,0.02186,0.24685,0.08052,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24346,1.57509,0.49583,0.29524,0.2751,class1
0.89262,0.455,3.90891,104.56711,4.68748,0.18521,0.45121,118.26253,0.06588,1.78887,10.49702,1.40492,0,0,12.31833,0.77428,1.04787,0.07848,3.66475,0.32801,31.66736,2.52145,16.95534,4.36447,0.65433,0.02588,0.25231,0.08759,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45214,2.28882,0.48915,0.32222,0.30844,class1
0.88572,0.46607,3.63834,93.57996,4.76218,0.05897,0.06889,92.27996,0.05982,2.69654,10.57281,1.61592,0,0,12.3597,0.78235,1.05755,0.08991,3.70974,0.37612,31.64128,2.44348,17.08577,4.64131,0.65516,0.0276,0.26159,0.08491,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48692,2.28167,0.53756,0.36617,0.32676,class1
0.83728,0.54742,3.43808,94.93284,4.71123,0.7763,0.15293,117.67159,0.07069,1.81516,10.48944,1.31709,0,0,12.33904,0.78249,1.0571,0.08234,3.70447,0.34898,31.58911,2.27864,16.95534,4.36447,0.65439,0.02706,0.25835,0.08594,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41736,2.13148,0.60267,0.33607,0.31785,class1
0.8769,0.48166,3.97193,95.06473,4.86344,0.25189,0.3781,112.46626,0.06554,1.42212,10.51624,1.28582,0,0,12.36731,0.82878,1.0556,0.08336,3.69326,0.35406,31.66736,2.52145,17.00751,4.4411,0.65512,0.02629,0.2586,0.08883,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50431,2.2377,0.48414,0.3229,0.27296,class1
0.8932,0.44846,4.77733,111.19204,4.78765,0.16551,0.37327,116.40248,0.06337,3.29216,10.62027,1.56459,0,0,12.43293,0.89584,1.05878,0.09359,3.71898,0.37748,31.71953,2.66981,17.3727,4.92889,0.65705,0.02975,0.26732,0.09462,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53909,2.38678,0.48581,0.38968,0.34251,class1
0.86273,0.50599,4.32549,87.76025,4.69456,0.28538,0.04071,94.32777,0.07137,1.90376,10.39696,1.16903,0,0,12.27159,0.67551,1.05535,0.08165,3.69342,0.36884,31.4326,1.90813,16.43364,3.46426,0.65204,0.02266,0.25156,0.07788,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27824,1.68097,0.5409,0.30758,0.29441,class1
0.89865,0.43837,4.10683,103.87055,4.82018,0.43808,0.45483,102.10999,0.07429,2.28308,10.54223,1.58416,0,0,12.3427,0.80328,1.04772,0.08382,3.67325,0.32582,31.72032,2.67198,16.93144,4.3287,0.65481,0.02724,0.25812,0.08998,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43475,2.08493,0.48414,0.33552,0.28449,class1
0.85673,0.51771,2.62222,178.65126,4.12526,0.37048,0.8782,52.86046,0.22785,4.18525,10.66755,1.65451,0,0,12.44471,0.92306,1.04861,0.08484,3.66808,0.3624,31.7717,2.80938,17.42487,4.9925,0.65747,0.02781,0.25343,0.10793,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76516,2.7198,0.59933,0.40038,0.5044,class1
0.84875,0.52894,3.89851,114.0574,4.75914,0.64505,0.39833,86.66461,0.07533,1.72568,10.69155,1.81891,0,0,12.44301,0.83562,1.06779,0.09767,3.76349,0.39481,31.74728,2.74505,17.27387,4.80453,0.65749,0.03034,0.27352,0.08957,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60865,2.51844,0.54758,0.39307,0.34945,class1
0.81544,0.58138,4.80219,119.34083,5.03281,0.36723,0.66766,97.49092,0.08142,2.46095,10.81544,1.76823,0,0,12.59535,0.98577,1.07271,0.10374,3.78772,0.41443,31.80055,2.88325,18.19421,5.7965,0.66134,0.03293,0.28649,0.09879,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88689,2.97135,0.54758,0.42112,0.35796,class1
0.87811,0.47989,3.89337,136.7942,4.8026,0.30304,0.64637,110.64044,0.06526,2.57132,10.47721,1.42934,0,0,12.32414,0.71546,1.05753,0.08501,3.70221,0.36055,31.48516,1.90397,16.80079,4.12526,0.65301,0.02076,0.25528,0.08431,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29563,1.73121,0.52087,0.31323,0.27857,class1
0.88815,0.45572,6.8345,93.22146,4.80083,0.21896,0.31516,88.48688,0.06684,2.8754,10.62688,1.52769,0,0,12.44951,0.90118,1.06319,0.09139,3.73989,0.37803,31.71953,2.81858,17.39879,4.96087,0.65731,0.03027,0.27241,0.09166,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55648,2.3444,0.48414,0.4151,0.33283,class1
0.87844,0.47715,3.88764,156.48807,4.80569,0.27532,0.07573,120.11466,0.0704,2.15011,10.46711,1.28474,0,0,12.32245,0.77732,1.05045,0.08396,3.67617,0.35277,31.56302,2.19112,16.72058,3.99308,0.65382,0.02528,0.25386,0.08681,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43475,2.17021,0.50584,0.30068,0.28101,class1
0.89151,0.45481,4.76827,102.1278,4.78615,0.07962,0.29185,95.38214,0.07277,1.95807,10.43341,1.21545,0,0,12.28743,0.71552,1.04677,0.07319,3.65649,0.31232,31.48555,1.90555,16.72425,3.99927,0.65317,0.02294,0.25,0.08301,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48692,2.20071,0.48414,0.30574,0.28309,class1
0.89377,0.44915,3.88536,125.5055,4.83289,0.24734,0.1734,114.35411,0.06787,2.51841,10.53477,1.44661,0,0,12.36952,0.78069,1.0615,0.08963,3.72215,0.37485,31.61519,2.36264,17.0336,4.47869,0.6546,0.02456,0.26278,0.08439,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36519,1.91751,0.50417,0.38082,0.33177,class1
0.89039,0.45663,4.43597,91.08731,4.8177,0.12815,0.55511,99.76108,0.06623,3.01714,10.67446,1.89129,0,0,12.406,0.8649,1.05271,0.08133,3.68782,0.32787,31.69345,2.59682,17.60747,5.20492,0.65686,0.02901,0.2641,0.09098,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62604,2.62019,0.49249,0.35011,0.30446,class1
0.88857,0.45999,3.45595,102.36514,4.5713,0.17525,0.46124,127.19232,0.07095,2.06602,10.50947,1.54287,0,0,12.30865,0.79825,1.04017,0.07839,3.62639,0.31509,31.56355,2.19291,17.03595,4.48207,0.65402,0.02521,0.24692,0.09062,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41736,2.04458,0.49583,0.26375,0.25996,class1
0.88019,0.47542,3.96814,104.17476,4.88228,0.26,0.76785,90.21135,0.06702,3.09842,10.67312,1.70482,0,0,12.4552,0.88807,1.0667,0.10287,3.75794,0.43528,31.82483,2.94378,17.63691,5.23777,0.65766,0.03197,0.2724,0.09232,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64343,2.71802,0.48247,0.4076,0.35281,class1
0.84413,0.53911,3.45307,180.32105,4.05851,0.36641,0.89018,51.80322,0.23776,3.47601,10.6675,1.61928,0,0,12.43624,0.906,1.05033,0.08427,3.67575,0.35754,31.74562,2.74061,17.3727,4.92889,0.658,0.0295,0.2554,0.10449,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71299,2.63253,0.65109,0.39733,0.48601,class1
0.88286,0.46956,5.50103,101.40831,4.71617,0.11102,0.12905,121.18932,0.06609,2.40232,10.48444,1.55421,0,0,12.28025,0.72238,1.0467,0.08242,3.66244,0.32647,31.58911,2.27864,16.72058,3.99308,0.65336,0.02634,0.25204,0.08278,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38258,1.96094,0.55259,0.32171,0.29898,class1
0.89816,0.44157,4.83385,98.21632,4.77068,0.087,0.29847,121.98127,0.06725,2.38415,10.38676,1.09762,0,0,12.25095,0.63371,1.04988,0.06905,3.66562,0.30477,31.43352,1.68479,16.56879,3.72549,0.65205,0.02059,0.24774,0.07629,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38258,2.05138,0.53088,0.31775,0.29166,class1
0.89282,0.45035,3.90213,131.27273,4.96062,0.25039,0.14674,133.36829,0.06745,2.73039,10.66823,1.85905,0,0,12.41008,0.84606,1.0571,0.09479,3.71936,0.38123,31.74562,2.74061,17.34662,4.89657,0.6568,0.02994,0.26719,0.09266,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57387,2.52661,0.44908,0.37469,0.31348,class1
0.89206,0.45153,4.90534,109.11772,4.85984,0.12798,0.26861,138.61864,0.06463,2.63043,10.52223,1.58765,0,0,12.31532,0.75955,1.0494,0.0796,3.67391,0.32743,31.66736,2.52145,16.87709,4.24573,0.65405,0.02608,0.25458,0.08611,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43475,2.17021,0.49416,0.33116,0.28962,class1
0.91483,0.40284,1.4995,89.96592,4.50886,0.08696,0.47956,93.74474,0.06783,2.64798,10.4079,1.40092,0,0,12.20441,0.60022,1.04067,0.06576,3.62277,0.28934,31.51085,2.00361,16.59015,3.76465,0.65163,0.0216,0.23913,0.07561,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31302,1.77987,0.45075,0.27561,0.25663,class1
0.89105,0.4557,4.09557,112.97049,4.79733,0.36116,0.39718,100.05531,0.06424,2.72975,10.55981,1.64486,0,0,12.37494,0.75856,1.06652,0.09697,3.75027,0.41712,31.53694,2.28581,17.00751,4.53209,0.65454,0.02586,0.26541,0.0841,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45214,2.20813,0.49917,0.38759,0.32461,class1
